index,ui_name,readable_name,kind,plant,warehouse,customer,product,lower_bound,upper_bound,cost_per_unit
41119,v41119,deliver_warehouse7_to_customer1967_lubricant,warehouse_to_customer,,7,1967,lubricant,0.0,inf,19.221917
41120,v41120,deliver_warehouse24_to_customer1967_diesel,warehouse_to_customer,,24,1967,diesel,0.0,inf,21.005544
41121,v41121,deliver_warehouse24_to_customer1967_petrol,warehouse_to_customer,,24,1967,petrol,0.0,inf,21.005544
41122,v41122,deliver_warehouse24_to_customer1967_lpg,warehouse_to_customer,,24,1967,lpg,0.0,inf,21.005544
41123,v41123,deliver_warehouse24_to_customer1967_lubricant,warehouse_to_customer,,24,1967,lubricant,0.0,inf,21.005544
41124,v41124,deliver_warehouse36_to_customer1968_diesel,warehouse_to_customer,,36,1968,diesel,0.0,inf,5.120173
41125,v41125,deliver_warehouse36_to_customer1968_petrol,warehouse_to_customer,,36,1968,petrol,0.0,inf,5.120173
41126,v41126,deliver_warehouse36_to_customer1968_lpg,warehouse_to_customer,,36,1968,lpg,0.0,inf,5.120173
41127,v41127,deliver_warehouse36_to_customer1968_lubricant,warehouse_to_customer,,36,1968,lubricant,0.0,inf,5.120173
41128,v41128,deliver_warehouse48_to_customer1968_diesel,warehouse_to_customer,,48,1968,diesel,0.0,inf,7.920313
41129,v41129,deliver_warehouse48_to_customer1968_petrol,warehouse_to_customer,,48,1968,petrol,0.0,inf,7.920313
41130,v41130,deliver_warehouse48_to_customer1968_lpg,warehouse_to_customer,,48,1968,lpg,0.0,inf,7.920313
41131,v41131,deliver_warehouse48_to_customer1968_lubricant,warehouse_to_customer,,48,1968,lubricant,0.0,inf,7.920313
41132,v41132,deliver_warehouse28_to_customer1968_diesel,warehouse_to_customer,,28,1968,diesel,0.0,inf,11.982794
41133,v41133,deliver_warehouse28_to_customer1968_petrol,warehouse_to_customer,,28,1968,petrol,0.0,inf,11.982794
41134,v41134,deliver_warehouse28_to_customer1968_lpg,warehouse_to_customer,,28,1968,lpg,0.0,inf,11.982794
41135,v41135,deliver_warehouse28_to_customer1968_lubricant,warehouse_to_customer,,28,1968,lubricant,0.0,inf,11.982794
41136,v41136,deliver_warehouse47_to_customer1968_diesel,warehouse_to_customer,,47,1968,diesel,0.0,inf,17.179099
41137,v41137,deliver_warehouse47_to_customer1968_petrol,warehouse_to_customer,,47,1968,petrol,0.0,inf,17.179099
41138,v41138,deliver_warehouse47_to_customer1968_lpg,warehouse_to_customer,,47,1968,lpg,0.0,inf,17.179099
41139,v41139,deliver_warehouse47_to_customer1968_lubricant,warehouse_to_customer,,47,1968,lubricant,0.0,inf,17.179099
41140,v41140,deliver_warehouse31_to_customer1968_diesel,warehouse_to_customer,,31,1968,diesel,0.0,inf,20.398039
41141,v41141,deliver_warehouse31_to_customer1968_petrol,warehouse_to_customer,,31,1968,petrol,0.0,inf,20.398039
41142,v41142,deliver_warehouse31_to_customer1968_lpg,warehouse_to_customer,,31,1968,lpg,0.0,inf,20.398039
41143,v41143,deliver_warehouse31_to_customer1968_lubricant,warehouse_to_customer,,31,1968,lubricant,0.0,inf,20.398039
41144,v41144,deliver_warehouse7_to_customer1969_diesel,warehouse_to_customer,,7,1969,diesel,0.0,inf,6.430691
41145,v41145,deliver_warehouse7_to_customer1969_petrol,warehouse_to_customer,,7,1969,petrol,0.0,inf,6.430691
41146,v41146,deliver_warehouse7_to_customer1969_lpg,warehouse_to_customer,,7,1969,lpg,0.0,inf,6.430691
41147,v41147,deliver_warehouse7_to_customer1969_lubricant,warehouse_to_customer,,7,1969,lubricant,0.0,inf,6.430691
41148,v41148,deliver_warehouse39_to_customer1969_diesel,warehouse_to_customer,,39,1969,diesel,0.0,inf,11.810682
41149,v41149,deliver_warehouse39_to_customer1969_petrol,warehouse_to_customer,,39,1969,petrol,0.0,inf,11.810682
41150,v41150,deliver_warehouse39_to_customer1969_lpg,warehouse_to_customer,,39,1969,lpg,0.0,inf,11.810682
41151,v41151,deliver_warehouse39_to_customer1969_lubricant,warehouse_to_customer,,39,1969,lubricant,0.0,inf,11.810682
41152,v41152,deliver_warehouse40_to_customer1969_diesel,warehouse_to_customer,,40,1969,diesel,0.0,inf,13.597552
41153,v41153,deliver_warehouse40_to_customer1969_petrol,warehouse_to_customer,,40,1969,petrol,0.0,inf,13.597552
41154,v41154,deliver_warehouse40_to_customer1969_lpg,warehouse_to_customer,,40,1969,lpg,0.0,inf,13.597552
41155,v41155,deliver_warehouse40_to_customer1969_lubricant,warehouse_to_customer,,40,1969,lubricant,0.0,inf,13.597552
41156,v41156,deliver_warehouse17_to_customer1969_diesel,warehouse_to_customer,,17,1969,diesel,0.0,inf,14.292702
41157,v41157,deliver_warehouse17_to_customer1969_petrol,warehouse_to_customer,,17,1969,petrol,0.0,inf,14.292702
41158,v41158,deliver_warehouse17_to_customer1969_lpg,warehouse_to_customer,,17,1969,lpg,0.0,inf,14.292702
41159,v41159,deliver_warehouse17_to_customer1969_lubricant,warehouse_to_customer,,17,1969,lubricant,0.0,inf,14.292702
41160,v41160,deliver_warehouse1_to_customer1969_diesel,warehouse_to_customer,,1,1969,diesel,0.0,inf,23.275551
41161,v41161,deliver_warehouse1_to_customer1969_petrol,warehouse_to_customer,,1,1969,petrol,0.0,inf,23.275551
41162,v41162,deliver_warehouse1_to_customer1969_lpg,warehouse_to_customer,,1,1969,lpg,0.0,inf,23.275551
41163,v41163,deliver_warehouse1_to_customer1969_lubricant,warehouse_to_customer,,1,1969,lubricant,0.0,inf,23.275551
41164,v41164,deliver_warehouse5_to_customer1970_diesel,warehouse_to_customer,,5,1970,diesel,0.0,inf,4.616397
41165,v41165,deliver_warehouse5_to_customer1970_petrol,warehouse_to_customer,,5,1970,petrol,0.0,inf,4.616397
41166,v41166,deliver_warehouse5_to_customer1970_lpg,warehouse_to_customer,,5,1970,lpg,0.0,inf,4.616397
41167,v41167,deliver_warehouse5_to_customer1970_lubricant,warehouse_to_customer,,5,1970,lubricant,0.0,inf,4.616397
41168,v41168,deliver_warehouse34_to_customer1970_diesel,warehouse_to_customer,,34,1970,diesel,0.0,inf,12.449936
41169,v41169,deliver_warehouse34_to_customer1970_petrol,warehouse_to_customer,,34,1970,petrol,0.0,inf,12.449936
41170,v41170,deliver_warehouse34_to_customer1970_lpg,warehouse_to_customer,,34,1970,lpg,0.0,inf,12.449936
41171,v41171,deliver_warehouse34_to_customer1970_lubricant,warehouse_to_customer,,34,1970,lubricant,0.0,inf,12.449936
41172,v41172,deliver_warehouse37_to_customer1970_diesel,warehouse_to_customer,,37,1970,diesel,0.0,inf,12.696417
41173,v41173,deliver_warehouse37_to_customer1970_petrol,warehouse_to_customer,,37,1970,petrol,0.0,inf,12.696417
41174,v41174,deliver_warehouse37_to_customer1970_lpg,warehouse_to_customer,,37,1970,lpg,0.0,inf,12.696417
41175,v41175,deliver_warehouse37_to_customer1970_lubricant,warehouse_to_customer,,37,1970,lubricant,0.0,inf,12.696417
41176,v41176,deliver_warehouse21_to_customer1970_diesel,warehouse_to_customer,,21,1970,diesel,0.0,inf,13.959577
41177,v41177,deliver_warehouse21_to_customer1970_petrol,warehouse_to_customer,,21,1970,petrol,0.0,inf,13.959577
41178,v41178,deliver_warehouse21_to_customer1970_lpg,warehouse_to_customer,,21,1970,lpg,0.0,inf,13.959577
41179,v41179,deliver_warehouse21_to_customer1970_lubricant,warehouse_to_customer,,21,1970,lubricant,0.0,inf,13.959577
41180,v41180,deliver_warehouse42_to_customer1970_diesel,warehouse_to_customer,,42,1970,diesel,0.0,inf,15.89317
41181,v41181,deliver_warehouse42_to_customer1970_petrol,warehouse_to_customer,,42,1970,petrol,0.0,inf,15.89317
41182,v41182,deliver_warehouse42_to_customer1970_lpg,warehouse_to_customer,,42,1970,lpg,0.0,inf,15.89317
41183,v41183,deliver_warehouse42_to_customer1970_lubricant,warehouse_to_customer,,42,1970,lubricant,0.0,inf,15.89317
41184,v41184,deliver_warehouse25_to_customer1971_diesel,warehouse_to_customer,,25,1971,diesel,0.0,inf,6.637808
41185,v41185,deliver_warehouse25_to_customer1971_petrol,warehouse_to_customer,,25,1971,petrol,0.0,inf,6.637808
41186,v41186,deliver_warehouse25_to_customer1971_lpg,warehouse_to_customer,,25,1971,lpg,0.0,inf,6.637808
41187,v41187,deliver_warehouse25_to_customer1971_lubricant,warehouse_to_customer,,25,1971,lubricant,0.0,inf,6.637808
41188,v41188,deliver_warehouse10_to_customer1971_diesel,warehouse_to_customer,,10,1971,diesel,0.0,inf,9.248025
41189,v41189,deliver_warehouse10_to_customer1971_petrol,warehouse_to_customer,,10,1971,petrol,0.0,inf,9.248025
41190,v41190,deliver_warehouse10_to_customer1971_lpg,warehouse_to_customer,,10,1971,lpg,0.0,inf,9.248025
41191,v41191,deliver_warehouse10_to_customer1971_lubricant,warehouse_to_customer,,10,1971,lubricant,0.0,inf,9.248025
41192,v41192,deliver_warehouse43_to_customer1971_diesel,warehouse_to_customer,,43,1971,diesel,0.0,inf,13.410522
41193,v41193,deliver_warehouse43_to_customer1971_petrol,warehouse_to_customer,,43,1971,petrol,0.0,inf,13.410522
41194,v41194,deliver_warehouse43_to_customer1971_lpg,warehouse_to_customer,,43,1971,lpg,0.0,inf,13.410522
41195,v41195,deliver_warehouse43_to_customer1971_lubricant,warehouse_to_customer,,43,1971,lubricant,0.0,inf,13.410522
41196,v41196,deliver_warehouse19_to_customer1971_diesel,warehouse_to_customer,,19,1971,diesel,0.0,inf,18.677353
41197,v41197,deliver_warehouse19_to_customer1971_petrol,warehouse_to_customer,,19,1971,petrol,0.0,inf,18.677353
41198,v41198,deliver_warehouse19_to_customer1971_lpg,warehouse_to_customer,,19,1971,lpg,0.0,inf,18.677353
41199,v41199,deliver_warehouse19_to_customer1971_lubricant,warehouse_to_customer,,19,1971,lubricant,0.0,inf,18.677353
41200,v41200,deliver_warehouse8_to_customer1971_diesel,warehouse_to_customer,,8,1971,diesel,0.0,inf,20.982079
41201,v41201,deliver_warehouse8_to_customer1971_petrol,warehouse_to_customer,,8,1971,petrol,0.0,inf,20.982079
41202,v41202,deliver_warehouse8_to_customer1971_lpg,warehouse_to_customer,,8,1971,lpg,0.0,inf,20.982079
41203,v41203,deliver_warehouse8_to_customer1971_lubricant,warehouse_to_customer,,8,1971,lubricant,0.0,inf,20.982079
41204,v41204,deliver_warehouse40_to_customer1972_diesel,warehouse_to_customer,,40,1972,diesel,0.0,inf,9.16738
41205,v41205,deliver_warehouse40_to_customer1972_petrol,warehouse_to_customer,,40,1972,petrol,0.0,inf,9.16738
41206,v41206,deliver_warehouse40_to_customer1972_lpg,warehouse_to_customer,,40,1972,lpg,0.0,inf,9.16738
41207,v41207,deliver_warehouse40_to_customer1972_lubricant,warehouse_to_customer,,40,1972,lubricant,0.0,inf,9.16738
41208,v41208,deliver_warehouse1_to_customer1972_diesel,warehouse_to_customer,,1,1972,diesel,0.0,inf,10.131618
41209,v41209,deliver_warehouse1_to_customer1972_petrol,warehouse_to_customer,,1,1972,petrol,0.0,inf,10.131618
41210,v41210,deliver_warehouse1_to_customer1972_lpg,warehouse_to_customer,,1,1972,lpg,0.0,inf,10.131618
41211,v41211,deliver_warehouse1_to_customer1972_lubricant,warehouse_to_customer,,1,1972,lubricant,0.0,inf,10.131618
41212,v41212,deliver_warehouse7_to_customer1972_diesel,warehouse_to_customer,,7,1972,diesel,0.0,inf,10.708733
41213,v41213,deliver_warehouse7_to_customer1972_petrol,warehouse_to_customer,,7,1972,petrol,0.0,inf,10.708733
41214,v41214,deliver_warehouse7_to_customer1972_lpg,warehouse_to_customer,,7,1972,lpg,0.0,inf,10.708733
41215,v41215,deliver_warehouse7_to_customer1972_lubricant,warehouse_to_customer,,7,1972,lubricant,0.0,inf,10.708733
41216,v41216,deliver_warehouse18_to_customer1972_diesel,warehouse_to_customer,,18,1972,diesel,0.0,inf,20.929311
41217,v41217,deliver_warehouse18_to_customer1972_petrol,warehouse_to_customer,,18,1972,petrol,0.0,inf,20.929311
41218,v41218,deliver_warehouse18_to_customer1972_lpg,warehouse_to_customer,,18,1972,lpg,0.0,inf,20.929311
41219,v41219,deliver_warehouse18_to_customer1972_lubricant,warehouse_to_customer,,18,1972,lubricant,0.0,inf,20.929311
41220,v41220,deliver_warehouse39_to_customer1972_diesel,warehouse_to_customer,,39,1972,diesel,0.0,inf,22.963231
41221,v41221,deliver_warehouse39_to_customer1972_petrol,warehouse_to_customer,,39,1972,petrol,0.0,inf,22.963231
41222,v41222,deliver_warehouse39_to_customer1972_lpg,warehouse_to_customer,,39,1972,lpg,0.0,inf,22.963231
41223,v41223,deliver_warehouse39_to_customer1972_lubricant,warehouse_to_customer,,39,1972,lubricant,0.0,inf,22.963231
41224,v41224,deliver_warehouse6_to_customer1973_diesel,warehouse_to_customer,,6,1973,diesel,0.0,inf,4.372979
41225,v41225,deliver_warehouse6_to_customer1973_petrol,warehouse_to_customer,,6,1973,petrol,0.0,inf,4.372979
41226,v41226,deliver_warehouse6_to_customer1973_lpg,warehouse_to_customer,,6,1973,lpg,0.0,inf,4.372979
41227,v41227,deliver_warehouse6_to_customer1973_lubricant,warehouse_to_customer,,6,1973,lubricant,0.0,inf,4.372979
41228,v41228,deliver_warehouse23_to_customer1973_diesel,warehouse_to_customer,,23,1973,diesel,0.0,inf,7.732412
41229,v41229,deliver_warehouse23_to_customer1973_petrol,warehouse_to_customer,,23,1973,petrol,0.0,inf,7.732412
41230,v41230,deliver_warehouse23_to_customer1973_lpg,warehouse_to_customer,,23,1973,lpg,0.0,inf,7.732412
41231,v41231,deliver_warehouse23_to_customer1973_lubricant,warehouse_to_customer,,23,1973,lubricant,0.0,inf,7.732412
41232,v41232,deliver_warehouse35_to_customer1973_diesel,warehouse_to_customer,,35,1973,diesel,0.0,inf,10.112547
41233,v41233,deliver_warehouse35_to_customer1973_petrol,warehouse_to_customer,,35,1973,petrol,0.0,inf,10.112547
41234,v41234,deliver_warehouse35_to_customer1973_lpg,warehouse_to_customer,,35,1973,lpg,0.0,inf,10.112547
41235,v41235,deliver_warehouse35_to_customer1973_lubricant,warehouse_to_customer,,35,1973,lubricant,0.0,inf,10.112547
41236,v41236,deliver_warehouse34_to_customer1973_diesel,warehouse_to_customer,,34,1973,diesel,0.0,inf,11.134309
41237,v41237,deliver_warehouse34_to_customer1973_petrol,warehouse_to_customer,,34,1973,petrol,0.0,inf,11.134309
41238,v41238,deliver_warehouse34_to_customer1973_lpg,warehouse_to_customer,,34,1973,lpg,0.0,inf,11.134309
41239,v41239,deliver_warehouse34_to_customer1973_lubricant,warehouse_to_customer,,34,1973,lubricant,0.0,inf,11.134309
41240,v41240,deliver_warehouse32_to_customer1973_diesel,warehouse_to_customer,,32,1973,diesel,0.0,inf,12.336636
41241,v41241,deliver_warehouse32_to_customer1973_petrol,warehouse_to_customer,,32,1973,petrol,0.0,inf,12.336636
41242,v41242,deliver_warehouse32_to_customer1973_lpg,warehouse_to_customer,,32,1973,lpg,0.0,inf,12.336636
41243,v41243,deliver_warehouse32_to_customer1973_lubricant,warehouse_to_customer,,32,1973,lubricant,0.0,inf,12.336636
41244,v41244,deliver_warehouse16_to_customer1974_diesel,warehouse_to_customer,,16,1974,diesel,0.0,inf,13.001569
41245,v41245,deliver_warehouse16_to_customer1974_petrol,warehouse_to_customer,,16,1974,petrol,0.0,inf,13.001569
41246,v41246,deliver_warehouse16_to_customer1974_lpg,warehouse_to_customer,,16,1974,lpg,0.0,inf,13.001569
41247,v41247,deliver_warehouse16_to_customer1974_lubricant,warehouse_to_customer,,16,1974,lubricant,0.0,inf,13.001569
41248,v41248,deliver_warehouse44_to_customer1974_diesel,warehouse_to_customer,,44,1974,diesel,0.0,inf,13.495939
41249,v41249,deliver_warehouse44_to_customer1974_petrol,warehouse_to_customer,,44,1974,petrol,0.0,inf,13.495939
41250,v41250,deliver_warehouse44_to_customer1974_lpg,warehouse_to_customer,,44,1974,lpg,0.0,inf,13.495939
41251,v41251,deliver_warehouse44_to_customer1974_lubricant,warehouse_to_customer,,44,1974,lubricant,0.0,inf,13.495939
41252,v41252,deliver_warehouse37_to_customer1974_diesel,warehouse_to_customer,,37,1974,diesel,0.0,inf,14.077396
41253,v41253,deliver_warehouse37_to_customer1974_petrol,warehouse_to_customer,,37,1974,petrol,0.0,inf,14.077396
41254,v41254,deliver_warehouse37_to_customer1974_lpg,warehouse_to_customer,,37,1974,lpg,0.0,inf,14.077396
41255,v41255,deliver_warehouse37_to_customer1974_lubricant,warehouse_to_customer,,37,1974,lubricant,0.0,inf,14.077396
41256,v41256,deliver_warehouse38_to_customer1974_diesel,warehouse_to_customer,,38,1974,diesel,0.0,inf,14.757328
41257,v41257,deliver_warehouse38_to_customer1974_petrol,warehouse_to_customer,,38,1974,petrol,0.0,inf,14.757328
41258,v41258,deliver_warehouse38_to_customer1974_lpg,warehouse_to_customer,,38,1974,lpg,0.0,inf,14.757328
41259,v41259,deliver_warehouse38_to_customer1974_lubricant,warehouse_to_customer,,38,1974,lubricant,0.0,inf,14.757328
41260,v41260,deliver_warehouse21_to_customer1974_diesel,warehouse_to_customer,,21,1974,diesel,0.0,inf,15.775043
41261,v41261,deliver_warehouse21_to_customer1974_petrol,warehouse_to_customer,,21,1974,petrol,0.0,inf,15.775043
41262,v41262,deliver_warehouse21_to_customer1974_lpg,warehouse_to_customer,,21,1974,lpg,0.0,inf,15.775043
41263,v41263,deliver_warehouse21_to_customer1974_lubricant,warehouse_to_customer,,21,1974,lubricant,0.0,inf,15.775043
41264,v41264,deliver_warehouse16_to_customer1975_diesel,warehouse_to_customer,,16,1975,diesel,0.0,inf,7.79351
41265,v41265,deliver_warehouse16_to_customer1975_petrol,warehouse_to_customer,,16,1975,petrol,0.0,inf,7.79351
41266,v41266,deliver_warehouse16_to_customer1975_lpg,warehouse_to_customer,,16,1975,lpg,0.0,inf,7.79351
41267,v41267,deliver_warehouse16_to_customer1975_lubricant,warehouse_to_customer,,16,1975,lubricant,0.0,inf,7.79351
41268,v41268,deliver_warehouse38_to_customer1975_diesel,warehouse_to_customer,,38,1975,diesel,0.0,inf,8.618856
41269,v41269,deliver_warehouse38_to_customer1975_petrol,warehouse_to_customer,,38,1975,petrol,0.0,inf,8.618856
41270,v41270,deliver_warehouse38_to_customer1975_lpg,warehouse_to_customer,,38,1975,lpg,0.0,inf,8.618856
41271,v41271,deliver_warehouse38_to_customer1975_lubricant,warehouse_to_customer,,38,1975,lubricant,0.0,inf,8.618856
41272,v41272,deliver_warehouse45_to_customer1975_diesel,warehouse_to_customer,,45,1975,diesel,0.0,inf,14.995481
41273,v41273,deliver_warehouse45_to_customer1975_petrol,warehouse_to_customer,,45,1975,petrol,0.0,inf,14.995481
41274,v41274,deliver_warehouse45_to_customer1975_lpg,warehouse_to_customer,,45,1975,lpg,0.0,inf,14.995481
41275,v41275,deliver_warehouse45_to_customer1975_lubricant,warehouse_to_customer,,45,1975,lubricant,0.0,inf,14.995481
41276,v41276,deliver_warehouse42_to_customer1975_diesel,warehouse_to_customer,,42,1975,diesel,0.0,inf,17.722555
41277,v41277,deliver_warehouse42_to_customer1975_petrol,warehouse_to_customer,,42,1975,petrol,0.0,inf,17.722555
41278,v41278,deliver_warehouse42_to_customer1975_lpg,warehouse_to_customer,,42,1975,lpg,0.0,inf,17.722555
41279,v41279,deliver_warehouse42_to_customer1975_lubricant,warehouse_to_customer,,42,1975,lubricant,0.0,inf,17.722555
41280,v41280,deliver_warehouse37_to_customer1975_diesel,warehouse_to_customer,,37,1975,diesel,0.0,inf,18.768577
41281,v41281,deliver_warehouse37_to_customer1975_petrol,warehouse_to_customer,,37,1975,petrol,0.0,inf,18.768577
41282,v41282,deliver_warehouse37_to_customer1975_lpg,warehouse_to_customer,,37,1975,lpg,0.0,inf,18.768577
41283,v41283,deliver_warehouse37_to_customer1975_lubricant,warehouse_to_customer,,37,1975,lubricant,0.0,inf,18.768577
41284,v41284,deliver_warehouse3_to_customer1976_diesel,warehouse_to_customer,,3,1976,diesel,0.0,inf,3.515571
41285,v41285,deliver_warehouse3_to_customer1976_petrol,warehouse_to_customer,,3,1976,petrol,0.0,inf,3.515571
41286,v41286,deliver_warehouse3_to_customer1976_lpg,warehouse_to_customer,,3,1976,lpg,0.0,inf,3.515571
41287,v41287,deliver_warehouse3_to_customer1976_lubricant,warehouse_to_customer,,3,1976,lubricant,0.0,inf,3.515571
41288,v41288,deliver_warehouse14_to_customer1976_diesel,warehouse_to_customer,,14,1976,diesel,0.0,inf,7.202543
41289,v41289,deliver_warehouse14_to_customer1976_petrol,warehouse_to_customer,,14,1976,petrol,0.0,inf,7.202543
41290,v41290,deliver_warehouse14_to_customer1976_lpg,warehouse_to_customer,,14,1976,lpg,0.0,inf,7.202543
41291,v41291,deliver_warehouse14_to_customer1976_lubricant,warehouse_to_customer,,14,1976,lubricant,0.0,inf,7.202543
41292,v41292,deliver_warehouse17_to_customer1976_diesel,warehouse_to_customer,,17,1976,diesel,0.0,inf,16.341533
41293,v41293,deliver_warehouse17_to_customer1976_petrol,warehouse_to_customer,,17,1976,petrol,0.0,inf,16.341533
41294,v41294,deliver_warehouse17_to_customer1976_lpg,warehouse_to_customer,,17,1976,lpg,0.0,inf,16.341533
41295,v41295,deliver_warehouse17_to_customer1976_lubricant,warehouse_to_customer,,17,1976,lubricant,0.0,inf,16.341533
41296,v41296,deliver_warehouse39_to_customer1976_diesel,warehouse_to_customer,,39,1976,diesel,0.0,inf,17.407833
41297,v41297,deliver_warehouse39_to_customer1976_petrol,warehouse_to_customer,,39,1976,petrol,0.0,inf,17.407833
41298,v41298,deliver_warehouse39_to_customer1976_lpg,warehouse_to_customer,,39,1976,lpg,0.0,inf,17.407833
41299,v41299,deliver_warehouse39_to_customer1976_lubricant,warehouse_to_customer,,39,1976,lubricant,0.0,inf,17.407833
41300,v41300,deliver_warehouse48_to_customer1976_diesel,warehouse_to_customer,,48,1976,diesel,0.0,inf,20.730785
41301,v41301,deliver_warehouse48_to_customer1976_petrol,warehouse_to_customer,,48,1976,petrol,0.0,inf,20.730785
41302,v41302,deliver_warehouse48_to_customer1976_lpg,warehouse_to_customer,,48,1976,lpg,0.0,inf,20.730785
41303,v41303,deliver_warehouse48_to_customer1976_lubricant,warehouse_to_customer,,48,1976,lubricant,0.0,inf,20.730785
41304,v41304,deliver_warehouse29_to_customer1977_diesel,warehouse_to_customer,,29,1977,diesel,0.0,inf,4.82703
41305,v41305,deliver_warehouse29_to_customer1977_petrol,warehouse_to_customer,,29,1977,petrol,0.0,inf,4.82703
41306,v41306,deliver_warehouse29_to_customer1977_lpg,warehouse_to_customer,,29,1977,lpg,0.0,inf,4.82703
41307,v41307,deliver_warehouse29_to_customer1977_lubricant,warehouse_to_customer,,29,1977,lubricant,0.0,inf,4.82703
41308,v41308,deliver_warehouse46_to_customer1977_diesel,warehouse_to_customer,,46,1977,diesel,0.0,inf,14.425692
41309,v41309,deliver_warehouse46_to_customer1977_petrol,warehouse_to_customer,,46,1977,petrol,0.0,inf,14.425692
41310,v41310,deliver_warehouse46_to_customer1977_lpg,warehouse_to_customer,,46,1977,lpg,0.0,inf,14.425692
41311,v41311,deliver_warehouse46_to_customer1977_lubricant,warehouse_to_customer,,46,1977,lubricant,0.0,inf,14.425692
41312,v41312,deliver_warehouse27_to_customer1977_diesel,warehouse_to_customer,,27,1977,diesel,0.0,inf,27.396832
41313,v41313,deliver_warehouse27_to_customer1977_petrol,warehouse_to_customer,,27,1977,petrol,0.0,inf,27.396832
41314,v41314,deliver_warehouse27_to_customer1977_lpg,warehouse_to_customer,,27,1977,lpg,0.0,inf,27.396832
41315,v41315,deliver_warehouse27_to_customer1977_lubricant,warehouse_to_customer,,27,1977,lubricant,0.0,inf,27.396832
41316,v41316,deliver_warehouse41_to_customer1977_diesel,warehouse_to_customer,,41,1977,diesel,0.0,inf,28.279727
41317,v41317,deliver_warehouse41_to_customer1977_petrol,warehouse_to_customer,,41,1977,petrol,0.0,inf,28.279727
41318,v41318,deliver_warehouse41_to_customer1977_lpg,warehouse_to_customer,,41,1977,lpg,0.0,inf,28.279727
41319,v41319,deliver_warehouse41_to_customer1977_lubricant,warehouse_to_customer,,41,1977,lubricant,0.0,inf,28.279727
41320,v41320,deliver_warehouse0_to_customer1977_diesel,warehouse_to_customer,,0,1977,diesel,0.0,inf,29.036446
41321,v41321,deliver_warehouse0_to_customer1977_petrol,warehouse_to_customer,,0,1977,petrol,0.0,inf,29.036446
41322,v41322,deliver_warehouse0_to_customer1977_lpg,warehouse_to_customer,,0,1977,lpg,0.0,inf,29.036446
41323,v41323,deliver_warehouse0_to_customer1977_lubricant,warehouse_to_customer,,0,1977,lubricant,0.0,inf,29.036446
41324,v41324,deliver_warehouse0_to_customer1978_diesel,warehouse_to_customer,,0,1978,diesel,0.0,inf,5.073112
41325,v41325,deliver_warehouse0_to_customer1978_petrol,warehouse_to_customer,,0,1978,petrol,0.0,inf,5.073112
41326,v41326,deliver_warehouse0_to_customer1978_lpg,warehouse_to_customer,,0,1978,lpg,0.0,inf,5.073112
41327,v41327,deliver_warehouse0_to_customer1978_lubricant,warehouse_to_customer,,0,1978,lubricant,0.0,inf,5.073112
41328,v41328,deliver_warehouse4_to_customer1978_diesel,warehouse_to_customer,,4,1978,diesel,0.0,inf,12.447163
41329,v41329,deliver_warehouse4_to_customer1978_petrol,warehouse_to_customer,,4,1978,petrol,0.0,inf,12.447163
41330,v41330,deliver_warehouse4_to_customer1978_lpg,warehouse_to_customer,,4,1978,lpg,0.0,inf,12.447163
41331,v41331,deliver_warehouse4_to_customer1978_lubricant,warehouse_to_customer,,4,1978,lubricant,0.0,inf,12.447163
41332,v41332,deliver_warehouse15_to_customer1978_diesel,warehouse_to_customer,,15,1978,diesel,0.0,inf,12.878573
41333,v41333,deliver_warehouse15_to_customer1978_petrol,warehouse_to_customer,,15,1978,petrol,0.0,inf,12.878573
41334,v41334,deliver_warehouse15_to_customer1978_lpg,warehouse_to_customer,,15,1978,lpg,0.0,inf,12.878573
41335,v41335,deliver_warehouse15_to_customer1978_lubricant,warehouse_to_customer,,15,1978,lubricant,0.0,inf,12.878573
41336,v41336,deliver_warehouse12_to_customer1978_diesel,warehouse_to_customer,,12,1978,diesel,0.0,inf,14.940775
41337,v41337,deliver_warehouse12_to_customer1978_petrol,warehouse_to_customer,,12,1978,petrol,0.0,inf,14.940775
41338,v41338,deliver_warehouse12_to_customer1978_lpg,warehouse_to_customer,,12,1978,lpg,0.0,inf,14.940775
41339,v41339,deliver_warehouse12_to_customer1978_lubricant,warehouse_to_customer,,12,1978,lubricant,0.0,inf,14.940775
41340,v41340,deliver_warehouse46_to_customer1978_diesel,warehouse_to_customer,,46,1978,diesel,0.0,inf,20.709529
41341,v41341,deliver_warehouse46_to_customer1978_petrol,warehouse_to_customer,,46,1978,petrol,0.0,inf,20.709529
41342,v41342,deliver_warehouse46_to_customer1978_lpg,warehouse_to_customer,,46,1978,lpg,0.0,inf,20.709529
41343,v41343,deliver_warehouse46_to_customer1978_lubricant,warehouse_to_customer,,46,1978,lubricant,0.0,inf,20.709529
41344,v41344,deliver_warehouse1_to_customer1979_diesel,warehouse_to_customer,,1,1979,diesel,0.0,inf,13.886338
41345,v41345,deliver_warehouse1_to_customer1979_petrol,warehouse_to_customer,,1,1979,petrol,0.0,inf,13.886338
41346,v41346,deliver_warehouse1_to_customer1979_lpg,warehouse_to_customer,,1,1979,lpg,0.0,inf,13.886338
41347,v41347,deliver_warehouse1_to_customer1979_lubricant,warehouse_to_customer,,1,1979,lubricant,0.0,inf,13.886338
41348,v41348,deliver_warehouse18_to_customer1979_diesel,warehouse_to_customer,,18,1979,diesel,0.0,inf,17.149983
